StartLat,StartLon,Hour
25.171656,55.412235,9
25.11209,55.375458,9
25.12108,55.374107,9
25.126595,55.403008,9
25.166142,55.393696,9
25.117561,55.39462,9
25.156013,55.410477,9
25.118826,55.379833,9
25.109964,55.37711,9
25.117733,55.391636,9
25.118462,55.39288,9
25.173393,55.413567,9
25.146164,55.35357,9
25.168287,55.40859,9
25.113356,55.37241,9
25.170197,55.404232,9
25.128868,55.419273,9
25.172235,55.410004,9
25.09917,55.31587,9
25.123505,55.352993,9
25.171206,55.403267,9
25.180904,55.37818,9
25.150219,55.40288,9
25.113441,55.366016,9
25.162214,55.399555,9
25.113806,55.387238,9
25.161999,55.40685,9
25.16185,55.372623,9
25.098312,55.378246,9
25.100824,55.316814,9
25.093935,55.38445,9
25.114643,55.377903,9
25.098013,55.339214,9
25.120628,55.344925,9
25.110352,55.38458,9
25.170176,55.41123,9
25.171354,55.40947,9
25.107176,55.368893,9
25.091146,55.3849,9
25.11078,55.376743,9
25.144833,55.349495,9
25.114815,55.366703,9
25.1158,55.388977,9
25.110308,55.384663,9
25.098999,55.366165,9
25.171955,55.399124,9
25.128912,55.419315,9
25.173565,55.397324,9
25.10357,55.36859,9
25.128933,55.41921,9
25.083357,55.358547,9
25.107948,55.376446,9
25.091404,55.384983,9
25.16657,55.39269,9
25.116423,55.389557,9
25.094793,55.318295,9
25.123976,55.40312,9
25.156485,55.403072,9
25.164618,55.38623,9
25.112154,55.375866,9
25.121208,55.37415,9
25.168072,55.403397,9
25.089752,55.38344,9
25.091125,55.384876,9
25.120865,55.35415,9
25.11623,55.38934,9
25.135672,55.376617,9
25.162321,55.40185,9
25.16245,55.407364,9
25.148825,55.398632,9
25.127281,55.4029,9
25.088678,55.35973,9
25.110437,55.384663,9
25.128891,55.41919,9
25.086382,55.35593,9
25.124342,55.3964,9
25.076534,55.3575,9
25.167965,55.412666,9
25.120285,55.372562,9
25.108526,55.381294,9
25.11518,55.375996,9
25.128696,55.402473,9
25.128891,55.419125,9
25.116295,55.389256,9
25.110266,55.384727,9
25.121487,55.3973,9
25.111788,55.38507,9
25.11771,55.387924,9
25.12829,55.40258,9
25.11842,55.392796,9
25.1732,55.40994,9
25.162365,55.398827,9
25.116594,55.389812,9
25.107239,55.3776,9
25.10857,55.38149,9
25.127216,55.39829,9
25.110458,55.38436,9
25.161655,55.404274,9
25.12447,55.37943,9
25.09134,55.384922,9
25.180325,55.377346,9
25.133268,55.38481,9
25.11226,55.375713,9
25.172642,55.399,9
25.11666,55.38992,9
25.116423,55.373013,9
25.167343,55.41672,9
25.117796,55.39157,9
25.11226,55.37578,9
25.125565,55.402622,9
25.16835,55.412365,9
25.11977,55.39775,9
25.117367,55.39434,9
25.111639,55.37621,9
25.118076,55.395626,9
25.10872,55.38123,9
25.113848,55.38713,9
25.156721,55.409683,9
25.097347,55.379383,9
25.123976,55.400455,9
25.108055,55.37651,9
25.125843,55.40286,9
25.122711,55.39816,9
25.148804,55.398632,9
25.147043,55.39904,9
25.111382,55.376423,9
25.16554,55.414726,9
25.092434,55.38464,9
25.180023,55.378246,9
25.16981,55.413822,9
25.128569,55.351704,9
25.11078,55.3767,9
25.153288,55.393417,9
25.123848,55.400414,9
25.118677,55.39402,9
25.1255,55.402664,9
25.161936,55.399277,9
25.11475,55.387947,9
25.110329,55.38475,9
25.121122,55.396873,9
25.123375,55.399727,9
25.096252,55.375587,9
25.113441,55.38681,9
25.168995,55.40003,9
25.118912,55.394424,9
25.116209,55.389427,9
25.112282,55.385456,9
25.128311,55.40258,9
25.115822,55.388996,9
25.123611,55.410133,9
25.112282,55.375736,9
25.164639,55.397087,9
25.123484,55.3796,9
25.108978,55.37773,9
25.159876,55.324173,9
25.144104,55.4017,9
25.171549,55.40698,9
25.166634,55.40655,9
25.12198,55.375713,9
25.16848,55.40627,9
25.111767,55.375908,9
25.16981,55.411205,9
25.168522,55.406292,9
25.121166,55.37406,9
25.122946,55.374428,9
25.159746,55.40215,9
25.171268,55.409424,9
25.11784,55.391357,9
25.122087,55.3758,9
25.143116,55.39917,9
25.112583,55.385563,9
25.112154,55.385372,9
25.144146,55.39196,9
25.111639,55.37634,9
25.113934,55.37269,9
25.180475,55.378075,9
25.111296,55.36606,9
25.111746,55.376167,9
25.117367,55.391914,9
25.12668,55.40312,9
25.115072,55.37254,9
25.150133,55.401978,9
25.111124,55.376488,9
25.108355,55.376316,9
25.144169,55.390415,9
25.165668,55.414146,9
25.122711,55.348293,9
25.110823,55.38475,9
25.127216,55.35563,9
25.09415,55.32411,9
25.11518,55.38947,9
25.11018,55.379555,9
25.095266,55.38333,9
25.098398,55.37827,9
25.113806,55.387302,9
25.122818,55.39921,9
25.089344,55.3575,9
25.145348,55.31587,9
25.10945,55.37518,9
25.08621,55.38829,9
25.113676,55.387043,9
25.086233,55.38239,9
25.164167,55.399662,9
25.131271,55.38874,9
25.108505,55.379086,9
25.104149,55.36962,9
25.123312,55.399727,9
25.094751,55.372196,9
25.157236,55.40037,9
25.109299,55.375027,9
25.164038,55.418373,9
25.078743,55.36327,9
25.113806,55.364708,9
25.18292,55.373913,9
25.14743,55.387558,9
25.11123,55.376446,9
25.120113,55.37258,9
25.116852,55.38992,9
25.12904,55.417,9
25.164082,55.412964,9
25.112131,55.36681,9
25.122883,55.37434,9
25.115673,55.391315,9
25.169037,55.407665,9
25.169724,55.411636,9
25.124662,55.401917,9
25.089365,55.37947,9
25.167343,55.403095,9
25.167944,55.405865,9
25.103313,55.34563,9
25.164553,55.405563,9
25.09385,55.313896,9
25.16434,55.391422,9
25.123869,55.37286,9
25.16391,55.405907,9
25.128311,55.389233,9
25.117882,55.39153,9
25.108612,55.381874,9
25.11518,55.3755,9
25.126852,55.40464,9
25.117647,55.39138,9
25.120394,55.372433,9
25.117819,55.391636,9
25.126616,55.403072,9
25.115845,55.38893,9
25.166098,55.41421,9
25.12655,55.404575,9
25.1464,55.40185,9
25.118526,55.39282,9
25.124191,55.40084,9
25.17307,55.413933,9
25.11312,55.36681,9
25.091446,55.384964,9
25.148073,55.392754,9
25.174337,55.402557,9
25.119835,55.395565,9
25.130907,55.38741,9
25.170797,55.413372,9
25.132431,55.42245,9
25.10855,55.381786,9
25.128353,55.403522,9
25.111467,55.376293,9
25.180002,55.3879,9
25.091404,55.383976,9
25.114664,55.39005,9
25.182364,55.373783,9
25.115866,55.39153,9
25.164059,55.4058,9
25.101017,55.31128,9
25.12357,55.400177,9
25.124535,55.377712,9
25.122196,55.375885,9
25.177362,55.375435,9
25.125029,55.402042,9
25.164724,55.415585,9
25.147537,55.39919,9
25.157923,55.398952,9
25.173586,55.40496,9
25.122925,55.374535,9
25.114578,55.39005,9
25.129963,55.3867,9
25.096619,55.360374,9
25.150026,55.397686,9
25.110352,55.38449,9
25.09503,55.37947,9
25.141508,55.398933,9
25.173458,55.399426,9
25.128847,55.41923,9
25.128267,55.402557,9
25.154596,55.385887,9
25.115437,55.361748,9
25.109127,55.377647,9
25.164768,55.41614,9
25.119234,55.394577,9
25.11829,55.392365,9
25.163609,55.40228,9
25.1043,55.373398,9
25.160734,55.39874,9
25.094086,55.324024,9
25.10947,55.383827,9
25.12314,55.399467,9
25.151314,55.400154,9
25.171806,55.408955,9
25.164167,55.401443,9
25.091297,55.38462,9
25.104042,55.373077,9
25.107433,55.377773,9
25.164682,55.401615,9
25.176311,55.37657,9
25.183199,55.372562,9
25.127346,55.40286,9
25.091404,55.38494,9
25.171913,55.399105,9
25.124147,55.400627,9
25.180067,55.371937,9
25.159595,55.409813,9
25.12449,55.403847,9
25.123804,55.37286,9
25.12138,55.3475,9
25.113998,55.374557,9
25.181784,55.379814,9
25.110008,55.37831,9
25.089386,55.385498,9
25.096361,55.37196,9
25.123312,55.399876,9
25.085438,55.384235,9
25.168264,55.406937,9
25.164768,55.405197,9
25.111273,55.3764,9
25.099857,55.37715,9
25.155626,55.411892,9
25.181547,55.36814,9
25.123505,55.400177,9
25.171398,55.370415,9
25.176247,55.37801,9
25.112045,55.375263,9
25.11739,55.39093,9
25.091404,55.38481,9
25.152838,55.410732,9
25.171978,55.399105,9
25.111101,55.37651,9
25.091618,55.318253,9
25.12492,55.4114,9
25.114815,55.372604,9
25.168308,55.410328,9
25.167858,55.4055,9
25.149405,55.388416,9
25.088593,55.385735,9
25.16833,55.39054,9
25.141766,55.369514,9
25.128267,55.402645,9
25.167557,55.392647,9
25.09297,55.38166,9
25.0878,55.395435,9
25.100845,55.316772,9
25.148632,55.399662,9
25.126207,55.394577,9
25.154297,55.40419,9
25.160048,55.40123,9
25.097048,55.31707,9
25.108355,55.37625,9
25.115759,55.38876,9
25.128954,55.41919,9
25.124813,55.401917,9
25.104364,55.373333,9
25.14434,55.392838,9
25.172857,55.398224,9
25.147516,55.39921,9
25.159231,55.423138,9
25.088465,55.378525,9
25.125607,55.40245,9
25.18086,55.376595,9
25.080954,55.36314,9
25.153309,55.41056,9
25.114729,55.387924,9
25.175024,55.38977,9
25.091318,55.384727,9
25.127518,55.423244,9
25.124449,55.381207,9
25.11831,55.39288,9
25.11975,55.395264,9
25.111639,55.37595,9
25.11535,55.383312,9
25.126251,55.403053,9
25.148008,55.39273,9
25.126186,55.402817,9
25.114664,55.38728,9
25.16496,55.416508,9
25.11831,55.37773,9
25.124535,55.379448,9
25.16951,55.352478,9
25.170862,55.41185,9
25.125715,55.40258,9
25.121487,55.3973,9
25.117819,55.384342,9
25.11061,55.3767,9
25.172428,55.40747,9
25.126251,55.402817,9
25.098356,55.378246,9
25.109407,55.38374,9
25.124792,55.379448,9
25.11518,55.388462,9
25.118462,55.39286,9
25.168823,55.408245,9
25.168007,55.410347,9
25.158459,55.397022,9
25.096146,55.372646,9
25.16273,55.417023,9
25.121208,55.387497,9
25.115393,55.389126,9
25.170605,55.401314,9
25.179508,55.374126,9
25.12035,55.372498,9
25.174616,55.402946,9
25.14981,55.39449,9
25.128891,55.40245,9
25.090353,55.316105,9
25.126251,55.403008,9
25.169188,55.40357,9
25.17423,55.405132,9
25.113827,55.387302,9
25.089365,55.383675,9
25.109707,55.37726,9
25.169939,55.40438,9
25.175604,55.386013,9
25.120436,55.39591,9
25.168394,55.406036,9
25.176054,55.374943,9
25.125349,55.402515,9
25.151056,55.395565,9
25.128376,55.402836,9
25.108526,55.381336,9
25.159939,55.32413,9
25.174337,55.346424,9
25.109127,55.37754,9
25.147537,55.399296,9
25.17421,55.401764,9
25.169552,55.409252,9
25.152601,55.410133,9
25.090158,55.31542,9
25.10855,55.381424,9
25.11402,55.38745,9
25.090096,55.385326,9
25.174702,55.378075,9
25.11887,55.37988,9
25.183222,55.37222,9
25.119127,55.394684,9
25.107561,55.36846,9
25.1773,55.376423,9
25.114922,55.384727,9
25.118849,55.394104,9
25.16273,55.423435,9
25.113613,55.372734,9
25.085846,55.382862,9
25.124405,55.40389,9
25.118505,55.39385,9
25.117668,55.38784,9
25.08958,55.378956,9
25.172579,55.39185,9
25.091103,55.38477,9
25.17217,55.404533,9
25.124062,55.40947,9
25.159767,55.324238,9
25.123117,55.39949,9
25.124384,55.379555,9
25.110329,55.376896,9
25.09282,55.383804,9
25.110243,55.37696,9
25.130135,55.39979,9
25.089643,55.31617,9
25.123913,55.37286,9
25.121445,55.37239,9
25.171055,55.40936,9
25.118355,55.34767,9
25.128912,55.41923,9
25.168093,55.4058,9
25.178265,55.388138,9
25.14936,55.39202,9
25.114534,55.36681,9
25.094751,55.37992,9
25.106895,55.369858,9
25.16788,55.3999,9
25.115416,55.375244,9
25.174252,55.350307,9
25.124062,55.400455,9
25.091253,55.384705,9
25.124449,55.381252,9
25.164917,55.41226,9
25.113226,55.386185,9
25.162685,55.40438,9
25.085718,55.384212,9
25.113913,55.387108,9
25.10443,55.37003,9
25.118483,55.389256,9
25.109064,55.3776,9
25.108334,55.371124,9
25.160776,55.404102,9
25.159897,55.376057,9
25.182491,55.373936,9
25.125414,55.39728,9
25.121702,55.39775,9
25.16526,55.401917,9
25.157644,55.407257,9
25.079151,55.37151,9
25.172813,55.402065,9
25.113548,55.372776,9
25.115221,55.36194,9
25.10855,55.37859,9
25.127518,55.42322,9
25.167921,55.407238,9
25.162622,55.42228,9
25.171312,55.409424,9
25.109322,55.38329,9
25.12432,55.37947,9
25.121037,55.396873,9
25.163544,55.419746,9
25.10857,55.379707,9
25.158953,55.406315,9
25.135305,55.388245,9
25.11462,55.39005,9
25.125822,55.40271,9
25.121101,55.387474,9
25.159876,55.323936,9
25.11608,55.374878,9
25.171698,55.415585,9
25.115736,55.38902,9
25.127089,55.396484,9
25.108313,55.376316,9
25.173136,55.414337,9
25.124363,55.379448,9
25.128998,55.419315,9
25.123676,55.381874,9
25.12492,55.401917,9
25.180195,55.37724,9
25.113977,55.387386,9
25.169874,55.41082,9
25.126337,55.402966,9
25.108849,55.37784,10
25.12299,55.374363,9
25.172277,55.406784,9
25.091082,55.38494,9
25.163887,55.406315,10
25.16127,55.404427,10
25.170668,55.414875,10
25.091576,55.38475,9
25.086296,55.385715,9
25.108484,55.379406,9
25.097454,55.374985,9
25.127323,55.40286,10
25.113161,55.386444,10
25.156162,55.40979,9
25.182985,55.373547,9
25.121744,55.39775,10
25.110437,55.384598,10
25.180946,55.377518,10
25.172277,55.406742,10
25.12314,55.399467,9
25.121338,55.397064,10
25.107153,55.378548,10
25.160154,55.406334,9
25.10432,55.37344,10
25.12904,55.418972,9
25.093271,55.383503,10
25.132473,55.422535,9
25.125029,55.402042,9
25.135757,55.387604,9
25.11889,55.39404,10
25.12756,55.423203,9
25.157902,55.40938,9
25.116531,55.38951,9
25.092884,55.407837,9
25.11518,55.375736,9
25.091253,55.384792,10
25.081318,55.330505,9
25.15921,55.395927,9
25.130285,55.398373,9
25.171398,55.40391,9
25.16185,55.400948,10
25.164768,55.40524,9
25.160412,55.40129,10
25.130693,55.360672,10
25.122753,55.375713,9
25.166698,55.40934,9
25.16393,55.406292,9
25.167278,55.405067,9
25.167835,55.412815,9
25.170904,55.40934,9
25.117796,55.391464,10
25.11372,55.37299,9
25.164038,55.39623,10
25.10739,55.377625,9
25.12389,55.400562,9
25.080654,55.381832,10
25.096983,55.373592,9
25.093828,55.37949,9
25.11505,55.373825,9
25.1514,55.395348,9
25.182426,55.373848,10
25.16054,55.40402,9
25.12256,55.410477,9
25.122925,55.374363,9
25.10797,55.376553,10
25.121424,55.345737,9
25.16067,55.40597,9
25.150198,55.39934,9
25.127195,55.402946,9
25.166698,55.392754,9
25.123203,55.37657,9
25.09076,55.385136,9
25.122025,55.37331,9
25.102991,55.34295,9
25.119255,55.394512,9
25.123999,55.40329,10
25.093378,55.314667,10
25.153202,55.410282,9
25.111444,55.37634,10
25.115993,55.389214,9
25.127195,55.396507,9
25.147923,55.39981,9
25.159918,55.40627,10
25.091017,55.384922,9
25.1149,55.388245,9
25.18071,55.378227,9
25.148546,55.40123,9
25.077198,55.362885,9
25.08619,55.38243,9
25.144812,55.396423,9
25.17262,55.405605,10
25.112669,55.385693,10
25.12462,55.40209,9
25.148567,55.40123,9
25.173586,55.40129,10
25.1735,55.404984,10
25.160604,55.403954,10
25.121338,55.397495,10
25.11181,55.37518,10
25.172813,55.408672,10
25.17247,55.40743,10
25.1676,55.413395,10
25.123955,55.377216,10
25.171635,55.398716,10
25.113827,55.386852,10
25.117819,55.391335,10
25.123032,55.397816,10
25.115286,55.364986,10
25.170925,55.40421,10
25.170067,55.410625,10
25.129856,55.42689,10
25.116766,55.389942,10
25.167171,55.413525,10
25.160133,55.406357,10
25.11284,55.386143,10
25.120329,55.395737,10
25.113956,55.38713,10
25.1261,55.402794,10
25.107218,55.37902,10
25.16953,55.40595,10
25.124878,55.42582,10
25.126766,55.403053,10
25.16524,55.39597,10
25.11784,55.391315,10
25.174767,55.378056,10
25.118076,55.39183,10
25.112282,55.385456,10
25.112474,55.375393,10
25.171463,55.41271,10
25.12449,55.401337,10
25.118053,55.391808,10
25.168608,55.40917,10
25.159811,55.324238,10
25.11784,55.391293,10
25.164381,55.402065,10
25.168758,55.35902,10
25.162514,55.42037,10
25.16981,55.413994,10
25.15863,55.410328,10
25.110437,55.384533,10
25.093935,55.38445,10
25.163673,55.41629,10
25.090439,55.385265,10
25.17011,55.411808,10
25.161163,55.40376,10
25.091898,55.38239,10
25.092585,55.314068,10
25.172342,55.406765,10
25.112862,55.366833,10
25.170732,55.344967,10
25.160004,55.406292,10
25.127237,55.355694,10
25.104406,55.396442,10
25.147387,55.400585,10
25.160648,55.400906,10
25.169853,55.40123,10
25.167107,55.403805,10
25.174788,55.37801,10
25.161098,55.324368,10
25.108591,55.377773,10
25.128462,55.40271,10
25.091232,55.38475,10
25.175755,55.37003,10
25.180046,55.371746,10
25.107283,55.377884,10
25.117882,55.391315,10
25.095846,55.375072,10
25.175068,55.389664,10
25.085997,55.384212,10
25.149147,55.388012,10
25.11372,55.38687,10
25.117067,55.390026,10
25.111317,55.3764,10
25.125843,55.4046,10
25.169596,55.406013,10
25.115158,55.37593,10
25.121122,55.397087,10
25.146658,55.40638,10
25.091919,55.382324,10
25.160797,55.404083,10
25.126379,55.40299,10
25.129791,55.426933,10
25.094172,55.324432,10
25.174595,55.40539,10
25.098421,55.37814,10
25.124514,55.424488,10
25.156141,55.386616,10
25.108612,55.382195,10
25.114513,55.366875,10
25.085867,55.387215,10
25.08636,55.382603,10
25.108377,55.37857,10
25.12241,55.3784,10
25.172686,55.404617,10
25.10754,55.37052,10
25.11048,55.384686,10
25.118526,55.392902,10
25.163416,55.40213,10
25.08842,55.38683,10
25.172127,55.357647,10
25.15702,55.40728,10
25.114471,55.372906,10
25.095737,55.37872,10
25.10857,55.38136,10
25.096167,55.37224,10
25.172493,55.402603,10
25.1152,55.385326,10
25.093807,55.379406,10
25.162043,55.39887,10
25.095503,55.31542,10
25.08325,55.364494,10
25.152643,55.410156,10
25.128891,55.41919,10
25.146872,55.3911,10
25.117538,55.394855,10
25.130821,55.38857,10
25.1458,55.397903,10
25.110136,55.384277,10
25.168287,55.410305,10
25.14507,55.39166,10
25.128954,55.419296,10
25.076748,55.368332,10
25.147516,55.38754,10
25.12048,55.375996,10
25.172771,55.41378,10
25.117796,55.39179,10
25.164875,55.39921,10
25.127989,55.40449,10
25.117733,55.391445,10
25.107454,55.377304,10
25.172514,55.40741,10
25.12153,55.397343,10
25.126938,55.396484,10
25.113848,55.387108,10
25.149189,55.39728,10
25.118849,55.379772,10
25.12344,55.399876,10
25.123804,55.372345,10
25.170475,55.41123,10
25.125973,55.402794,10
25.108763,55.377666,10
25.109793,55.377174,10
25.147644,55.40346,10
25.153524,55.39522,10
25.126379,55.402924,10
25.128353,55.42515,10
25.121658,55.397602,10
25.090738,55.38507,10
25.170797,55.36651,10
25.116552,55.38964,10
25.111296,55.376423,10
25.121122,55.39713,10
25.09076,55.384964,10
25.157171,55.400455,10
25.165346,55.3982,10
25.151613,55.397045,10
25.170862,55.411808,10
25.161871,55.41803,10
25.086147,55.384235,10
25.11874,55.39372,10
25.157879,55.40048,10
25.173801,55.36685,10
25.162815,55.416805,10
25.163244,55.416615,10
25.167234,55.413544,10
25.158417,55.324753,10
25.11518,55.375908,10
25.113075,55.38638,10
25.123934,55.372345,10
25.16803,55.40741,10
25.16112,55.39608,10
25.16185,55.405197,10
25.164703,55.4055,10
25.17305,55.413868,10
25.170282,55.34591,10
25.164532,55.40541,10
25.167643,55.41318,10
25.150455,55.390476,10
25.129877,55.426914,10
25.168137,55.396893,10
25.164768,55.40522,10
25.094816,55.314476,10
25.122883,55.37445,10
25.095932,55.378376,10
25.11814,55.39211,10
25.126722,55.40464,10
25.166828,55.416763,10
25.101683,55.369965,10
25.168072,55.40758,10
25.132366,55.422493,10
25.108377,55.37962,10
25.170519,55.415947,10
25.121122,55.374084,10
25.12299,55.37445,10
25.167385,55.368786,10
25.088356,55.36104,10
25.179638,55.376167,10
25.11711,55.393677,10
25.115135,55.375866,10
25.17217,55.410027,10
25.12196,55.35087,10
25.123934,55.37728,10
25.121767,55.397774,10
25.16936,55.35119,10
25.11211,55.385307,10
25.163694,55.40685,10
25.092798,55.384,10
25.160069,55.406334,10
25.1246,55.424274,10
25.16009,55.406315,10
25.101425,55.369705,10
25.149618,55.39447,10
25.16125,55.4214,10
25.164017,55.418438,10
25.11666,55.38977,10
25.118998,55.394104,10
25.123611,55.399857,10
25.11475,55.371487,10
25.094772,55.31411,10
25.117905,55.391315,10
25.168844,55.36299,10
25.092949,55.38153,10
25.124685,55.377754,10
25.11224,55.385414,10
25.097519,55.37831,10
25.093935,55.384407,10
25.167986,55.40563,10
25.167,55.413136,10
25.161377,55.40432,10
25.10432,55.373398,10
25.113398,55.372475,10
25.159983,55.406292,10
25.089687,55.379814,10
25.170218,55.414276,10
25.094107,55.324154,10
25.108269,55.370888,10
25.11078,55.392944,10
25.167664,55.392365,10
25.157621,55.374214,10
25.165325,55.41359,10
25.153223,55.40917,10
25.161613,55.37245,10
25.121143,55.387367,10
25.151915,55.394512,10
25.124147,55.357346,10
25.126917,55.400627,10
25.150068,55.401978,10
25.17732,55.3463,10
25.09282,55.3749,10
25.116144,55.34589,10
25.122969,55.374428,10
25.123655,55.39994,10
25.112518,55.375435,10
25.114986,55.372562,10
25.168243,55.404896,10
25.143932,55.401485,10
25.158781,55.37917,10
25.16125,55.39891,10
25.158503,55.39801,10
25.12256,55.344986,10
25.151142,55.395264,10
25.16378,55.407238,10
25.075869,55.353806,10
25.127625,55.423115,10
25.1726,55.405563,10
25.098291,55.378227,10
25.114449,55.373077,10
25.158459,55.411484,10
25.131294,55.395607,10
25.11945,55.394985,10
25.164618,55.415325,10
25.123375,55.399727,10
25.121359,55.397495,10
25.120178,55.37267,10
25.119663,55.39511,10
25.14728,55.40241,10
25.17084,55.41168,10
25.168888,55.395844,10
25.116316,55.372883,10
25.11432,55.373333,10
25.111639,55.376167,10
25.16833,55.4064,10
25.11889,55.393803,10
25.128977,55.419167,10
25.117968,55.391163,10
25.11784,55.391636,10
25.091125,55.38464,10
25.113634,55.364708,10
25.094923,55.31454,10
25.12108,55.387367,10
25.171806,55.409855,10
25.124449,55.37943,10
25.124449,55.379448,10
25.160154,55.406292,10
25.09709,55.379147,10
25.070417,55.349323,10
25.147966,55.405865,10
25.1152,55.375996,10
25.170368,55.41404,10
25.16657,55.392666,10
25.122046,55.37567,10
25.128933,55.41938,10
25.128847,55.402664,10
25.165411,55.398224,10
25.166828,55.41584,10
25.126701,55.40318,10
25.1152,55.375973,10
25.083744,55.347843,10
25.179487,55.37417,10
25.123117,55.39923,10
25.112518,55.38565,10
25.117796,55.391357,10
25.155905,55.409985,10
25.147001,55.402042,10
25.164145,55.40522,10
25.17822,55.37576,10
25.12138,55.39758,10
25.09473,55.379986,10
25.10432,55.369858,10
25.108612,55.381466,10
25.16732,55.40271,10
25.1105,55.384857,10
25.089924,55.385326,10
25.097454,55.374363,10
25.110651,55.372066,10
25.12623,55.402966,10
25.118225,55.392494,10
25.167686,55.41082,10
25.164381,55.398117,10
25.15346,55.395283,10
25.114428,55.373055,10
25.163223,55.398888,10
25.1152,55.375885,10
25.12346,55.41874,10
25.165369,55.3982,10
25.110651,55.38464,10
25.144598,55.401012,10
25.159983,55.32409,10
25.169895,55.403587,10
25.116209,55.372925,10
25.160862,55.42172,10
25.12138,55.397472,10
25.098227,55.364643,10
25.174702,55.378613,10
25.164618,55.40451,10
25.169617,55.3961,10
25.07486,55.35162,10
25.172943,55.404102,10
25.115093,55.37269,10
25.158073,55.33411,10
25.093206,55.382004,10
25.179789,55.353336,10
25.113913,55.36314,10
25.106016,55.37286,10
25.11784,55.391357,10
25.173737,55.40228,10
25.182964,55.372368,10
25.105974,55.37284,10
25.183823,55.379383,10
25.104193,55.36962,10
25.09548,55.37303,10
25.11505,55.372498,10
25.161484,55.404125,10
25.148245,55.402752,10
25.15084,55.4014,10
25.094,55.38445,10
25.10387,55.368763,10
25.149834,55.40391,10
25.162643,55.401894,10
25.11417,55.373096,10
25.094707,55.318058,10
25.127968,55.402775,10
25.144125,55.401485,10
25.165089,55.405155,10
25.174187,55.40552,10
25.11402,55.372776,10
25.116251,55.369793,10
25.11181,55.383484,10
25.093958,55.384468,10
25.099043,55.31746,10
25.094086,55.38436,10
25.118011,55.39112,10
25.116446,55.378784,10
25.119856,55.348892,10
25.168545,55.40627,10
25.120779,55.380608,10
25.091232,55.384922,10
25.1529,55.35005,10
25.092691,55.38507,10
25.146872,55.39112,10
25.086275,55.38241,10
25.092283,55.384556,10
25.11372,55.37859,10
25.171934,55.404446,10
25.124577,55.37773,10
25.112368,55.38548,10
25.170176,55.414318,10
25.181654,55.375736,10
25.168802,55.399685,10
25.147537,55.387604,10
25.075676,55.35621,10
25.161634,55.401485,10
25.17421,55.391766,10
25.163694,55.394253,10
25.127174,55.396484,10
25.171549,55.41258,10
25.090052,55.385284,10
25.1096,55.37726,10
25.157,55.41127,10
25.162815,55.415928,10
25.118162,55.392216,10
25.11357,55.37228,10
25.173029,55.407536,10
25.128912,55.419254,10
25.11299,55.36681,10
25.114449,55.37303,10
25.118763,55.393612,10
25.119406,55.39505,10
25.1152,55.376015,10
25.109192,55.377197,10
25.08634,55.385715,10
25.109493,55.37728,10
25.103077,55.367302,10
25.121143,55.387386,10
25.128954,55.41921,10
25.1676,55.40329,10
25.150177,55.402966,10
25.128805,55.419167,10
25.170732,55.411613,10
25.12402,55.40052,10
25.163029,55.39934,10
25.1158,55.388977,10
25.091017,55.384727,10
25.11786,55.391914,10
25.113699,55.375156,10
25.111574,55.37595,10
25.123955,55.379536,10
25.113785,55.37286,10
25.142645,55.399597,10
25.153116,55.41095,10
25.131014,55.42041,10
25.172665,55.40481,10
25.118805,55.39363,10
25.121681,55.386185,10
25.164553,55.380585,10
25.1152,55.375843,10
25.168522,55.39007,10
25.153587,55.361683,10
25.170197,55.41123,10
25.123827,55.38052,10
25.109686,55.377625,10
25.154274,55.40642,10
25.164597,55.415325,10
25.11518,55.37576,10
25.164446,55.391552,10
25.124535,55.377796,10
25.09563,55.381424,10
25.112175,55.385326,10
25.123611,55.418865,10
25.111574,55.37625,10
25.122946,55.37445,10
25.09548,55.387604,10
25.159962,55.32411,10
25.160196,55.406292,10
25.120758,55.373505,10
25.151915,55.397324,10
25.149124,55.394234,10
25.125908,55.351467,10
25.129534,55.417492,10
25.172771,55.404575,10
25.16878,55.363163,10
25.17009,55.41056,10
25.110994,55.37638,10
25.165905,55.397514,10
25.094408,55.40687,10
25.123913,55.372925,10
25.12035,55.39578,10
25.146872,55.400433,10
25.117947,55.391743,10
25.17245,55.40743,10
25.123312,55.39962,10
25.115564,55.361767,10
25.158651,55.411335,10
25.160992,55.324387,10
25.155756,55.40509,10
25.15936,55.39668,10
25.0725,55.401978,10
25.151657,55.39698,10
25.169252,55.35767,10
25.182728,55.37402,10
25.166485,55.398483,10
25.115221,55.375607,10
25.159595,55.406208,10
25.168007,55.40917,10
25.110266,55.38449,10
25.165325,55.39213,10
25.1205,55.39614,10
25.174746,55.37799,10
25.159876,55.406227,10
25.09413,55.38436,10
25.18189,55.356533,10
25.110287,55.376915,10
25.164768,55.40524,10
25.156248,55.409298,10
25.167622,55.405712,10
25.17348,55.397408,10
25.148867,55.398632,10
25.11889,55.375843,10
25.179508,55.368034,10
25.123632,55.40024,10
25.114878,55.36398,10
25.144983,55.315205,10
25.104021,55.36891,10
25.112818,55.375328,10
25.115221,55.375996,10
25.12138,55.397045,10
25.08943,55.379555,10
25.0993,55.337887,10
25.120779,55.373547,10
25.104364,55.39627,10
25.107153,55.372562,10
25.107496,55.3702,10
25.184208,55.379257,10
25.118032,55.377945,10
25.125671,55.402603,10
25.148052,55.4058,10
25.118698,55.393353,10
25.154211,55.409725,10
25.10844,55.37827,10
